change_value,num_coins,runtime,coins,denominations
17781,300,0.04378199577331543,"[1, 1, 1, 1, 0, 0, 296]","[1, 2, 6, 12, 24, 48, 60]"
17781,122,0.04101705551147461,"[1, 1, 0, 2, 118]","[1, 6, 13, 37, 150]"
17781,594,0.08355307579040527,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 592]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17824,299,0.04393315315246582,"[0, 2, 0, 0, 0, 0, 297]","[1, 2, 6, 12, 24, 48, 60]"
17824,122,0.038169145584106445,"[0, 0, 1, 3, 118]","[1, 6, 13, 37, 150]"
17824,595,0.0825510025024414,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 594]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17867,302,0.04233098030090332,"[1, 2, 1, 0, 0, 2, 296]","[1, 2, 6, 12, 24, 48, 60]"
17867,124,0.03408098220825195,"[4, 0, 1, 0, 119]","[1, 6, 13, 37, 150]"
17867,597,0.07743000984191895,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 595]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17910,300,0.041815996170043945,"[0, 0, 1, 0, 1, 0, 298]","[1, 2, 6, 12, 24, 48, 60]"
17910,126,0.034384965896606445,"[4, 1, 1, 1, 119]","[1, 6, 13, 37, 150]"
17910,597,0.08141183853149414,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 597]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17953,301,0.0422821044921875,"[1, 0, 0, 1, 0, 0, 299]","[1, 2, 6, 12, 24, 48, 60]"
17953,126,0.03400921821594238,"[3, 0, 2, 2, 119]","[1, 6, 13, 37, 150]"
17953,600,0.0781400203704834,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 598]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17996,302,0.04308009147644043,"[0, 1, 1, 0, 0, 1, 299]","[1, 2, 6, 12, 24, 48, 60]"
17996,126,0.03485298156738281,"[0, 0, 0, 8, 118]","[1, 6, 13, 37, 150]"
17996,600,0.07912206649780273,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 599]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18039,303,0.04208493232727051,"[1, 1, 0, 0, 0, 2, 299]","[1, 2, 6, 12, 24, 48, 60]"
18039,123,0.03401899337768555,"[2, 0, 0, 1, 120]","[1, 6, 13, 37, 150]"
18039,603,0.07838201522827148,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 601]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18082,305,0.045706987380981445,"[0, 2, 1, 1, 0, 0, 301]","[1, 2, 6, 12, 24, 48, 60]"
18082,125,0.03409099578857422,"[2, 1, 0, 2, 120]","[1, 6, 13, 37, 150]"
18082,603,0.08117198944091797,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 602]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18125,305,0.04288983345031738,"[1, 2, 0, 0, 0, 0, 302]","[1, 2, 6, 12, 24, 48, 60]"
18125,125,0.034883975982666016,"[1, 0, 1, 3, 120]","[1, 6, 13, 37, 150]"
18125,606,0.07990407943725586,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 604]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18168,303,0.04248309135437012,"[0, 0, 0, 0, 0, 1, 302]","[1, 2, 6, 12, 24, 48, 60]"
18168,124,0.034140825271606445,"[0, 3, 0, 0, 121]","[1, 6, 13, 37, 150]"
18168,606,0.08546304702758789,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 605]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18211,306,0.04518413543701172,"[1, 0, 1, 0, 1, 0, 303]","[1, 2, 6, 12, 24, 48, 60]"
18211,126,0.03587698936462402,"[0, 4, 0, 1, 121]","[1, 6, 13, 37, 150]"
18211,608,0.07615518569946289,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 607]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18254,306,0.04155707359313965,"[0, 1, 0, 1, 0, 0, 304]","[1, 2, 6, 12, 24, 48, 60]"
18254,128,0.03331804275512695,"[0, 5, 0, 2, 121]","[1, 6, 13, 37, 150]"
18254,609,0.08520913124084473,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 608]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18297,308,0.04486489295959473,"[1, 1, 1, 0, 0, 1, 304]","[1, 2, 6, 12, 24, 48, 60]"
18297,129,0.033102989196777344,"[1, 0, 0, 8, 120]","[1, 6, 13, 37, 150]"
18297,611,0.08013105392456055,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 609]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18340,308,0.04966092109680176,"[0, 2, 0, 0, 0, 2, 304]","[1, 2, 6, 12, 24, 48, 60]"
18340,126,0.033241987228393555,"[3, 0, 0, 1, 122]","[1, 6, 13, 37, 150]"
18340,612,0.08207488059997559,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 611]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18383,311,0.049069881439208984,"[1, 2, 1, 1, 0, 0, 306]","[1, 2, 6, 12, 24, 48, 60]"
18383,128,0.03853487968444824,"[3, 1, 0, 2, 122]","[1, 6, 13, 37, 150]"
18383,614,0.08827710151672363,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 612]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18426,308,0.047070980072021484,"[0, 0, 1, 0, 0, 0, 307]","[1, 2, 6, 12, 24, 48, 60]"
18426,128,0.03720498085021973,"[2, 0, 1, 3, 122]","[1, 6, 13, 37, 150]"
18426,615,0.08534598350524902,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 614]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18469,309,0.04609394073486328,"[1, 0, 0, 0, 0, 1, 307]","[1, 2, 6, 12, 24, 48, 60]"
18469,125,0.03822588920593262,"[0, 1, 1, 0, 123]","[1, 6, 13, 37, 150]"
18469,617,0.09170007705688477,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 615]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18512,311,0.04668998718261719,"[0, 1, 1, 0, 1, 0, 308]","[1, 2, 6, 12, 24, 48, 60]"
18512,127,0.04425191879272461,"[0, 2, 1, 1, 123]","[1, 6, 13, 37, 150]"
18512,618,0.08425402641296387,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 617]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18555,312,0.04545998573303223,"[1, 1, 0, 1, 0, 0, 309]","[1, 2, 6, 12, 24, 48, 60]"
18555,129,0.038316965103149414,"[0, 3, 1, 2, 123]","[1, 6, 13, 37, 150]"
18555,620,0.08251500129699707,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 618]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18598,313,0.04877781867980957,"[0, 2, 1, 0, 0, 1, 309]","[1, 2, 6, 12, 24, 48, 60]"
18598,127,0.03784799575805664,"[0, 0, 0, 4, 123]","[1, 6, 13, 37, 150]"
18598,620,0.08553695678710938,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 619]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18641,314,0.044587135314941406,"[1, 2, 0, 0, 0, 2, 309]","[1, 2, 6, 12, 24, 48, 60]"
18641,129,0.03814196586608887,"[4, 0, 0, 1, 124]","[1, 6, 13, 37, 150]"
18641,623,0.08155298233032227,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 621]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18684,312,0.045104026794433594,"[0, 0, 0, 0, 1, 0, 311]","[1, 2, 6, 12, 24, 48, 60]"
18684,131,0.040734052658081055,"[4, 1, 0, 2, 124]","[1, 6, 13, 37, 150]"
18684,623,0.08711504936218262,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 622]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18727,314,0.04308295249938965,"[1, 0, 1, 0, 0, 0, 312]","[1, 2, 6, 12, 24, 48, 60]"
18727,131,0.0382080078125,"[3, 0, 1, 3, 124]","[1, 6, 13, 37, 150]"
18727,626,0.07827997207641602,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 624]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18770,314,0.04655790328979492,"[0, 1, 0, 0, 0, 1, 312]","[1, 2, 6, 12, 24, 48, 60]"
18770,128,0.039708852767944336,"[1, 1, 1, 0, 125]","[1, 6, 13, 37, 150]"
18770,626,0.0825340747833252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 625]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18813,317,0.04626202583312988,"[1, 1, 1, 0, 1, 0, 313]","[1, 2, 6, 12, 24, 48, 60]"
18813,128,0.03434491157531738,"[0, 0, 2, 1, 125]","[1, 6, 13, 37, 150]"
18813,629,0.07967996597290039,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 627]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18856,317,0.046447038650512695,"[0, 2, 0, 1, 0, 0, 314]","[1, 2, 6, 12, 24, 48, 60]"
18856,130,0.040821075439453125,"[0, 1, 2, 2, 125]","[1, 6, 13, 37, 150]"
18856,629,0.08391618728637695,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 628]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18899,319,0.046053171157836914,"[1, 2, 1, 0, 0, 1, 314]","[1, 2, 6, 12, 24, 48, 60]"
18899,130,0.03852701187133789,"[1, 0, 0, 4, 125]","[1, 6, 13, 37, 150]"
18899,631,0.08913779258728027,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 629]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18942,317,0.051666975021362305,"[0, 0, 1, 0, 0, 2, 314]","[1, 2, 6, 12, 24, 48, 60]"
18942,132,0.03856706619262695,"[5, 0, 0, 1, 126]","[1, 6, 13, 37, 150]"
18942,632,0.09259200096130371,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 631]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
18985,318,0.0459599494934082,"[1, 0, 0, 0, 1, 0, 316]","[1, 2, 6, 12, 24, 48, 60]"
18985,132,0.04432487487792969,"[0, 0, 1, 6, 125]","[1, 6, 13, 37, 150]"
18985,634,0.08930587768554688,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 632]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19028,319,0.04993319511413574,"[0, 1, 1, 0, 0, 0, 317]","[1, 2, 6, 12, 24, 48, 60]"
19028,134,0.040708065032958984,"[4, 0, 1, 3, 126]","[1, 6, 13, 37, 150]"
19028,635,0.08938789367675781,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 634]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19071,320,0.04635810852050781,"[1, 1, 0, 0, 0, 1, 317]","[1, 2, 6, 12, 24, 48, 60]"
19071,131,0.04712319374084473,"[2, 1, 1, 0, 127]","[1, 6, 13, 37, 150]"
19071,637,0.08923697471618652,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 635]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19114,322,0.04663586616516113,"[0, 2, 1, 0, 1, 0, 318]","[1, 2, 6, 12, 24, 48, 60]"
19114,131,0.04002785682678223,"[1, 0, 2, 1, 127]","[1, 6, 13, 37, 150]"
19114,638,0.09868216514587402,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 637]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19157,323,0.04707598686218262,"[1, 2, 0, 1, 0, 0, 319]","[1, 2, 6, 12, 24, 48, 60]"
19157,133,0.041641950607299805,"[1, 1, 2, 2, 127]","[1, 6, 13, 37, 150]"
19157,640,0.08472394943237305,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 638]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19200,320,0.0467679500579834,"[0, 0, 0, 0, 0, 0, 320]","[1, 2, 6, 12, 24, 48, 60]"
19200,128,0.03858804702758789,"[0, 0, 0, 0, 128]","[1, 6, 13, 37, 150]"
19200,640,0.09136390686035156,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 640]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19243,323,0.048547983169555664,"[1, 0, 1, 0, 0, 2, 319]","[1, 2, 6, 12, 24, 48, 60]"
19243,130,0.043341875076293945,"[0, 1, 0, 1, 128]","[1, 6, 13, 37, 150]"
19243,643,0.09245800971984863,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 641]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19286,323,0.04741406440734863,"[0, 1, 0, 0, 1, 0, 321]","[1, 2, 6, 12, 24, 48, 60]"
19286,132,0.04011106491088867,"[0, 2, 0, 2, 128]","[1, 6, 13, 37, 150]"
19286,643,0.09624600410461426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 642]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19329,325,0.048397064208984375,"[1, 1, 1, 0, 0, 0, 322]","[1, 2, 6, 12, 24, 48, 60]"
19329,134,0.04160594940185547,"[0, 3, 0, 3, 128]","[1, 6, 13, 37, 150]"
19329,646,0.08723592758178711,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 644]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19372,325,0.04612016677856445,"[0, 2, 0, 0, 0, 1, 322]","[1, 2, 6, 12, 24, 48, 60]"
19372,134,0.039340972900390625,"[3, 1, 1, 0, 129]","[1, 6, 13, 37, 150]"
19372,646,0.0972900390625,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 645]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19415,328,0.04640603065490723,"[1, 2, 1, 0, 1, 0, 323]","[1, 2, 6, 12, 24, 48, 60]"
19415,134,0.035575151443481445,"[2, 0, 2, 1, 129]","[1, 6, 13, 37, 150]"
19415,649,0.08240985870361328,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 647]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19458,326,0.04806399345397949,"[0, 0, 1, 1, 0, 0, 324]","[1, 2, 6, 12, 24, 48, 60]"
19458,136,0.03924989700317383,"[2, 1, 2, 2, 129]","[1, 6, 13, 37, 150]"
19458,649,0.08658409118652344,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 648]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19501,326,0.050605058670043945,"[1, 0, 0, 0, 0, 0, 325]","[1, 2, 6, 12, 24, 48, 60]"
19501,131,0.04355502128601074,"[1, 0, 0, 0, 130]","[1, 6, 13, 37, 150]"
19501,651,0.0963749885559082,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 650]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19544,328,0.04888296127319336,"[0, 1, 1, 0, 0, 2, 324]","[1, 2, 6, 12, 24, 48, 60]"
19544,133,0.04014396667480469,"[1, 1, 0, 1, 130]","[1, 6, 13, 37, 150]"
19544,652,0.09900403022766113,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 651]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19587,329,0.052655935287475586,"[1, 1, 0, 0, 1, 0, 326]","[1, 2, 6, 12, 24, 48, 60]"
19587,133,0.0395660400390625,"[0, 0, 1, 2, 130]","[1, 6, 13, 37, 150]"
19587,654,0.09003901481628418,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 652]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19630,330,0.053295135498046875,"[0, 2, 1, 0, 0, 0, 327]","[1, 2, 6, 12, 24, 48, 60]"
19630,135,0.03626704216003418,"[0, 1, 1, 3, 130]","[1, 6, 13, 37, 150]"
19630,655,0.08682918548583984,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 654]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19673,331,0.04453396797180176,"[1, 2, 0, 0, 0, 1, 327]","[1, 2, 6, 12, 24, 48, 60]"
19673,137,0.035833120346069336,"[4, 1, 1, 0, 131]","[1, 6, 13, 37, 150]"
19673,657,0.0867619514465332,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 655]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19716,329,0.04681897163391113,"[0, 0, 0, 0, 0, 2, 327]","[1, 2, 6, 12, 24, 48, 60]"
19716,137,0.0394589900970459,"[3, 0, 2, 1, 131]","[1, 6, 13, 37, 150]"
19716,658,0.08640789985656738,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 657]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19759,332,0.046243906021118164,"[1, 0, 1, 1, 0, 0, 329]","[1, 2, 6, 12, 24, 48, 60]"
19759,137,0.0383150577545166,"[0, 0, 0, 7, 130]","[1, 6, 13, 37, 150]"
19759,660,0.08679008483886719,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 658]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19802,331,0.0481109619140625,"[0, 1, 0, 0, 0, 0, 330]","[1, 2, 6, 12, 24, 48, 60]"
19802,134,0.0399470329284668,"[2, 0, 0, 0, 132]","[1, 6, 13, 37, 150]"
19802,661,0.08737897872924805,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 660]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19845,334,0.04899883270263672,"[1, 1, 1, 0, 0, 2, 329]","[1, 2, 6, 12, 24, 48, 60]"
19845,136,0.04204893112182617,"[2, 1, 0, 1, 132]","[1, 6, 13, 37, 150]"
19845,663,0.09356689453125,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 661]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19888,334,0.051708221435546875,"[0, 2, 0, 0, 1, 0, 331]","[1, 2, 6, 12, 24, 48, 60]"
19888,136,0.04003500938415527,"[1, 0, 1, 2, 132]","[1, 6, 13, 37, 150]"
19888,663,0.08649706840515137,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 662]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19931,336,0.050961971282958984,"[1, 2, 1, 0, 0, 0, 332]","[1, 2, 6, 12, 24, 48, 60]"
19931,138,0.04053092002868652,"[1, 1, 1, 3, 132]","[1, 6, 13, 37, 150]"
19931,666,0.09322190284729004,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 664]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
19974,334,0.04892992973327637,"[0, 0, 1, 0, 0, 1, 332]","[1, 2, 6, 12, 24, 48, 60]"
19974,137,0.043393850326538086,"[0, 4, 0, 0, 133]","[1, 6, 13, 37, 150]"
19974,666,0.0934600830078125,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 665]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
